source,concept,description
https://www.yok.gov.tr/iletisim/sss/17/2,"Lisansüstü programlardan atılma da kaldırıldı mı, doktora yeterlilik ve tez süreci nasıl işleyecek?","Tezli-tezsiz yüksek lisans programlarını tamamlama süresi azami üç yıl; Doktora programını tamamlama süresi yüksek lisans derecesi ile kabul edilenler için azami altı yıl, lisans derecesi ile kabul edilenler için azami dokuz yıl olup,  2547 sayılı Kanunun 46 ncı maddesinde belirtilen koşullara göre ilgili döneme ait öğrenci katkı payı veya öğrenim ücretlerini ödemek koşulu ile öğrenimlerine devam etmek için kayıt yaptırabilir. Bu durumda, ders ve sınavlara katılma ile tez hazırlama hariç, öğrencilere tanınan diğer haklardan yararlandırılmaksızın öğrencilik statüleri devam eder."
https://www.yok.gov.tr/iletisim/sss/17/3,Aynı anda birden fazla lisansüstü programa kayıt yaptırılabilir mi?,22 Eylül 2011 tarihli Yükseköğretim Genel Kurul Toplantısında alınan kararla aynı anda birden fazla lisansüstü programa kayıt yaptırıp devam edilmesinde sakınca bulunmamaktadır.
https://www.yok.gov.tr/iletisim/sss/17/4,Lisansüstü programların açılabilmesi için gereken asgari öğretim üyesi sayısı kaç olmalıdır?,"Yüksek lisans programı açılabilmesi için üniversite kadrosunda bulunan alanında en az ikisi doçent üç öğretim üyesi şarttır. İlgili içerik için ""http://www.yok.gov.tr/content/blogcategory/191/211/"" ."
https://www.yok.gov.tr/iletisim/sss/17/5,Doktora programların açılabilmesi için gereken asgari öğretim üyesi sayısı kaç olmalıdır?,"Doktora programı açılabilmesi için üniversite bünyesinde bulunan alanında en az ikisi profesör veya biri profesör ikisi doçent olmak üzere beş öğretim üyesinin bulunması şarttır. İlgili içerik için ""http://www.yok.gov.tr/content/blogcategory/191/211/"
https://www.yok.gov.tr/iletisim/sss/17/6,Meslek Yüksekokulu açılma kriterleri ve başvuru formatı nelerdir?,"Meslek Yüksekokulunun kurulmasına ilişkin senato kararıMeslek Yüksekokulunun kurulma gerekçesiKurulacak olan Meslek Yüksekokulu'nun bulunduğu il/ilçe nüfusu Kurulacak olan Meslek Yüksekokulunun üniversiteye uzaklığı Kurulacak olan MYO Binasına ilişkin bilgiler (Fotoğraf+Belge+Tahsis) Kurulacak olan MYO fiziki imkanlarıResmi/Özel kurum ve kuruluşlardan alınan taahhüt ve tahsis belgeleri Yerel Yönetim, Endüstri ve Diğer Özel Kamu Kurum ve Kuruluşları ile yapılmış olan protokol Bölge/İl İşgücü Piyasası İhtiyaç Analizi Raporu ? Varsa MYO binası devir tutanağı fotokopisiKurulacak olan MYO'nun bulunduğu il/ilçedeki ortaöğretim kurumlarının niteliği ve sayısı Öğrencilerin alacağı işyeri eğitimi sahası (sanayi, ticaret, tarım, hizmet v.s.) Öğrencilerin barınma imkânlarıYöreye ulaşım imkânlarının nasıl sağlandığı Yöredeki Sosyal ve Kültürel imkânlar Yöredeki Spor Tesisleri Yöredeki Sağlık imkânları MYO kurma teklif dosyalarında Ek-1/a formunun doldurulması zorunludur  Önemli bağış yapan ve maddi destekte bulunan şahısların ve kurumların isimlerinin meslek yüksekokullarına verilmesinin istenmesi durumunda yapılan bağış hakkında bilgi ve belgeler İlgili içerik için ""http://www.yok.gov.tr/content/view/963"" ."
https://www.yok.gov.tr/iletisim/sss/17/7,"Görülen öğrenimin derecesinin (önlisans, lisans, lisans üstü) tanımı nedir?","Yükseköğretim Kurumu Teşkilat yapısı hakkındaki 2547 sayılı Yükseköğretim Kanunu'nun 2880 sayılı Kanun'la değişik 3/r maddesinde öğrenim dereceleri tanımlanmaktadır. Ön Lisans: Ortaöğretim yeterliliklerine dayalı, en az iki yıllık bir programı kapsayan nitelikli insan gücü yetiştirmeyi amaçlayan veya lisans öğretiminin ilk kademesini teşkil eden bir yükseköğretimdir. Lisans: Ortaöğretime dayalı, en az sekiz yarı yıllık bir programı kapsayan bir yükseköğretimdir. Lisans Üstü: Yüksek lisans, doktora, tıpta uzmanlık ve sanatta yeterlik eğitimini kapsar ve aşağıdaki kademelere ayrılır.1- Yüksek Lisans: (Bilim uzmanlığı, yüksek mühendislik, yüksek mimarlık, master): Bir lisans öğretimine dayalı, eğitim - öğretim ve araştırmanın sonuçlarını ortaya koymayı amaçlayan bir yükseköğretimdir.2- Doktora: Lisansa dayalı en az altı veya yüksek lisans veya eczacılık veya fen fakültesi mezunlarınca Sağlık ve Sosyal Yardım Bakanlığı tarafından düzenlenen esaslara göre bir laboratuvar dalında kazanılan uzmanlığa dayalı en az dört yarı yıllık programı kapsayan ve orijinal bir araştırmanın sonuçlarını ortaya koymayı amaçlıyan bir yükseköğretimdir.3- Tıpta Uzmanlık: Sağlık ve Sosyal Yardım Bakanlığı tarafından düzenlenen esaslara göre yürütülen ve tıp doktorlarına belirli alanlarda özel yetenek ve yetki sağlamayı amaçlayan bir yükseköğretimdir.4- Sanatta Yeterlik: Lisansa dayalı en az altı, yüksek lisansa dayalı en az dört yarı yıllık programı kapsayan ve orijinal bir sanat eserinin ortaya konulmasını, müzik ve sahne sanatlarında ise üstün bir uygulama ve yaratıcılığı amaçlayan doktora düzeyinde lisans üstü bir yükseköğretim eşdeğeridir.İlgili mevzuat için <a href=""http://mevzuat.basbakanlik.gov.tr."
https://www.yok.gov.tr/iletisim/sss/17/8,Sınavsız ikinci üniversiteye kayıt yaptırmak mümkün müdür?,"Yurdumuzda bulunan yükseköğretim kurumlarına giriş, 2547 sayılı Yükseköğretim Kanununun 2880 sayılı Kanunla değişik 45. maddesinde belirtilen ve Öğrenci Seçme ve Yerleştirme Merkezi Başkanlığınca yapılan sınava katılıp başarılı olunduğu takdirde mümkün olabilmektedir. Söz konusu kanunla ilgili değişiklik çalışmaları sürmektedir. Bunun yanında herhangi bir yükseköğretim programından mezun olanlar ile iki veya dört yıllık örgün yükseköğretim bölümlerinde kayıtlı öğrenciler, okudukları veya mezun oldukları programlardan farklı olmak kaydıyla açıköğretim sistemi ile yürütülmekte olan Açıköğretim, İktisat, İşletme Fakültelerinin kontenjan sınırlaması olmayan programlarına İkinci Üniversite kapsamında başvuru yapabilirler."
https://www.yok.gov.tr/iletisim/sss/17/9,Uzaktan eğitim lisans programları hangileridir ve hangi üniversitelerde bulunmaktadır? Giriş koşulları nelerdir?,Yükseköğretim kurumlarında açılması ve öğrenci alınmasına izin verilen yüksek lisans  programları ve söz konusu dönem için kontenjan ayrılıp ayrılmadığı hakkında ilgili üniversiteden bilgi alınması gerekmektedir. Uzaktan eğitim yüksek lisans programlarına Lisansüstü Eğitim ve Öğretim Yönetmeliği çerçevesinde kabul koşullarını taşımak şartıyla başvuru yapılmaktadır.
https://www.yok.gov.tr/iletisim/sss/17/10,"Sağlık durumu, bakmakla yükümlü olunan kişi, can güvenliği vb özel durumlar nedeniyle yatay geçiş yapılabilir mi?","İlgili yönetmelikte yer alan koşullar ve kontenjanlar dışında, sağlık durumu elverişsizliği, can güvenliği, bakmakla yükümlü olunan kişi vb. nedenlerle kurumlararası yatay geçiş yapılamamaktadır. Bu durumdaki, öğrencilerin özel öğrenci olarak ders almaları mümkündür. Yurt içinde veya yurt dışında bir yükseköğretim kurumuna kayıtlı olan öğrencinin, ulusal ve uluslararası öğrenci değişim programları kapsamında veya özel öğrenci olarak aynı düzeyde başka bir yükseköğretim kurumundan aldığı ders veya uygulamaların kredileri, ilgili yönetim kurulu kararı ile kayıtlı olduğu diploma programındaki yükümlülüklerinin yerine sayılabilir. Öğrencinin özel öğrenci olarak veya değişim programına katılarak aldığı derslerin kredisinin toplamı, kayıtlı olduğu programın toplam kredisinin 1/3'ünden fazla olamaz. Özel öğrenci olarak ders alabilmek için her iki yükseköğretim kurumuna da başvuru yapmak gerekmektedir. Yükseköğretim Kurumlarında Önlisans ve Lisans Düzeyindeki Programlar Arasında Geçiş, Çift Anadal, Yan Dal ile Kurumlar Arası Kredi Transferi Yapılması Esaslarına İlişkin Yönetmelik için ""http://www.yok.gov.tr/content/view/857/183/lang,tr/"" ."
https://www.yok.gov.tr/iletisim/sss/18/1,YÖK Genel Kurul kararlarını Kurulunuz web sayfanızda neden göremiyoruz?,Genel Kurul kararları üniversitelere yazılı olarak gönderilir. Kurulumuz web sayfasında yayınlanmaz.
https://www.yok.gov.tr/iletisim/sss/18/2,Mezun olduğum bölüm veya program ile kamu kurumdaki görevim açısından mesleki bir üst öğrenim midir?,"Mezun olunan programın veya bölümün diploma ve transkript örneği ve ders içerikleri incelenmesi; Üniversitelerarası Kurul Başkanlığı( Meslek Komisyonlarına) gönderilerek görüş istenmesi ve rapor halinde Kurulumuza iletilmesi daha sonra YÖK Yürütme Kurulu nun 2547 sayılı Kanunun 43/b maddesi uyarınca, görüşülüp karar verilerek, mahkemeler, kamu, kurum ve kişilere bildirim sürecinden oluşuyor."
https://www.yok.gov.tr/iletisim/sss/18/3,Kurumiçi yatay geçiş koşulları nelerdir ve başvurular nasıl yapılmaktadır?,"Bir fakülte, yüksekokul, konservatuvar veya meslek yüksekokulunun kendi bünyesindeki veya aynı üniversite içinde yer alan diğer fakülte, yüksekokul, konservatuvar veya meslek yüksekokulunun bünyesindeki eşdeğer düzeyde diploma programlarına ilgili yönetim kurulu tarafından belirlenen kontenjanlar dahilinde yatay geçiş yapılabilir. Kurum içi yatay geçiş kontenjanları, ilgili diploma programının son dört yıla ait taban puanları, varsa kurum içi yatay geçiş için senato tarafından öngörülen ilave şartlarla birlikte, son başvurunun kabul edileceği günden en az 15 gün öncesinde kurumun internet sayfasında ilan edilir. Üniversite bünyesindeki aynı düzeyde fakat farklı merkezi yerleştirme puan türü ile öğrenci kabul eden diploma programları arasında yatay geçiş başvurusu yapılabilmesi için, öğrencinin merkezi sınava girdiği yıl itibarıyla geçmek istediği diploma programı için geçerli olan puan türünde aldığı merkezi yerleştirme puanının, geçmek istediği diploma programına eşdeğer yurt içindeki diğer üniversitelerin diploma programlarının en düşük taban puanından az olmaması şartı aranır. Kurum içi yatay geçiş başvuruları ilgili yükseköğretim kurumuna yapılır.Yükseköğretim Kurumlarında Önlisans ve Lisans Düzeyindeki Programlar Arasında Geçiş, Çift Anadal, Yan Dal ile Kurumlar Arası Kredi Transferi Yapılması Esaslarına İlişkin Yönetmelik için ""http://www.yok.gov.tr/content/view/857/183/lang,tr/"" ."
https://www.yok.gov.tr/iletisim/sss/18/4,Askeri okullar ve polis akademisinden ayrılan öğrencilerin yatay geçiş işlemleri nasıl yapılmaktadır?,"Türk Silahlı Kuvvetleri ile Polis Akademisi ve bağlı yükseköğretim kurumlarında önlisans ve lisans düzeyinde öğretime devam eden öğrenciler kendi özel kanunlarınca düzenlenen hükümler çerçevesinde ve söz konusu yönetmeliğin konuyla ilgili hükümlerine uygun olarak, ilişiklerinin kesildiği tarihten itibaren iki yıl içinde diğer yükseköğretim kurumlarına yatay geçiş yapabilirler. Bu durumdaki öğrencilerin yatay geçiş koşul ve kontenjanları diğer öğrencilerden farklı değildir.Yükseköğretim Kurumlarında Önlisans ve Lisans Düzeyindeki Programlar Arasında Geçiş, Çift Anadal, Yan Dal ile Kurumlar Arası Kredi Transferi Yapılması Esaslarına İlişkin Yönetmelik için ""http://www.yok.gov.tr/content/view/857/183/lang,tr/."
https://www.yok.gov.tr/iletisim/sss/18/5,Kamu çalışanlarının tayin nedeniyle yatay geçiş yapması mümkün müdür? Hangi meslekleri kapsamaktadır?,"Kamu kurum ve kuruluşlarında asli ve sürekli kamu hizmetlerinde görevlendirilenlerin, sürekli olarak bir başka yere atanmaları halinde, kendileri ile bakmakla yükümlü oldukları çocukları ve eşleri, eşdeğer diploma programının, son sınıf veya son iki yarıyılı dışında her sınıf veya yarıyılına eğitim-öğretim yılının başlamasından itibaren en geç bir ay içinde kayıtlı oldukları diploma programına girişteki merkezi yerleştirme puanları, gidecekleri yükseköğretim kurumundaki diploma programının yerleştikleri yıl itibariyle taban puanından daha yüksek olmak şartı ile kontenjan aranmaksızın nakledilebilirler. Söz konusu haktan faydalanmak için herhangi bir kurum ya da meslek sınırlaması bulunmamaktadır. Başvurular ilgili yükseköğretim kurumlarına yapılmaktadır.Yükseköğretim Kurumlarında Önlisans ve Lisans Düzeyindeki Programlar Arasında Geçiş, Çift Anadal, Yan Dal ile Kurumlar Arası Kredi Transferi Yapılması Esaslarına İlişkin Yönetmelik için ""http://www.yok.gov.tr/content/view/857/183/lang,tr/"" tıklayınız."
https://www.yok.gov.tr/iletisim/sss/18/6,"Deprem, sel vb doğal afetlerde zarar gören öğrencilerin farklı yükseköğretim kurumlarına yerleştirilmesi ya da yatay geçişi mümkün müdür?","Deprem, sel, toprak kayması vb. doğal afetler sonucunda mağdur olan öğrencilerle ilgili Yükseköğretim Kurulu tarafından farklı bir karar alınmadığı sürece yatay geçiş yönetmeliğinde yer alan hükümler ve kontenjanlar uygulanmaktadır.Yükseköğretim Kurumlarında Önlisans ve Lisans Düzeyindeki Programlar Arasında Geçiş, Çift Anadal, Yan Dal ile Kurumlar Arası Kredi Transferi Yapılması Esaslarına İlişkin Yönetmelik için ""http://www.yok.gov.tr/content/view/857/183/lang,tr/"" ıklayınız."
https://www.yok.gov.tr/iletisim/sss/18/7,Yaz dönemi stajlarının işleyişi nasıl olmaktadır?,"Üniversitelere ve kurumlara Ekim ayında gönderilen yazıda, bir sonraki yılın Şubat ayı ortasına kadar program bazında, üniversitelerin staj talep sayıları, kurumların da staj kontenjan sayıları istenmektedir. Üniversitelerin gönderdiği talep listesi, kurumların gönderdikleri kontenjan dahilinde bir bilgisayar programı yardımı ile eşleştirilmektedir. Bu eşleştirmeler Mayıs ayı başında Rektörlük ve kurumlara bildirilmektedir. Her sene kurumların gönderdiği kontenjanlar ve üniversitelerin gönderdiği talep sayıları farklı olmakta, dolayısıyla eşleştirmeler de her sene değişiklik göstermektedir. Şubat ayından sonra üniversite ve kurumların Başkanlığımıza gönderdikleri talep ve kontenjanlar göz önüne alınamamaktadır."
https://www.yok.gov.tr/iletisim/sss/18/8,İnternet destekli örgün eğitim lisans programları hangileridir ve hangi üniversitelerde bulunmaktadır?,"Uzaktan ve örgün eğitim olmak üzere karma eğitim veren lisans programları ""http://osym.gov.tr/belgeYükseköğretim Programları ve Kontenjanları Kılavuzu</a>'nda yer almakta olup anılan programların koşul ve açıklamalar bölümünde konu ile ilgili bilgilendirme yapılmaktadır. ÖSYM tarafından yapılmakta olan YGS ve LYS sonuçlarına göre merkezi olarak yerleştirilmek kaydıyla söz konusu programlarda öğrenim görülebilmektedir."
https://www.yok.gov.tr/iletisim/sss/18/9,Uzaktan eğitim yüksek lisans programları hangileridir ve hangi üniversitelerde bulunmaktadır?,Yükseköğretim kurumlarında açılması ve öğrenci alınmasına izin verilen yüksek lisans programları listesi ilişikte yer almakta olup anılan programlarda söz konusu dönem için kontenjan ayrılıp ayrılmadığı hakkında ilgili üniversiteden bilgi alınması gerekmektedir. Uzaktan eğitim yüksek lisans programlarına Lisansüstü Eğitim ve Öğretim Yönetmeliği çerçevesinde kabul koşullarını taşımak şartıyla başvuru yapılmaktadır.
https://www.yok.gov.tr/iletisim/sss/18/10,Uzaktan eğitim lisans tamamlama programları hangileridir ve hangi üniversitelerde bulunmaktadır? Uzaktan eğitim lisans tamamlama programlarına yerleştirme nasıl yapılmaktadır?,"Yükseköğretim kurumlarında açılması ve öğrenci alınmasına izin verilen lisans tamamlama programları <a href=""http://osym.gov.tr/belge/1-12538/2011-dgs-kilavuz-ve-basvuru-bilgileri-30052011.html"" target=""_blank"">Dikey Geçiş Kılavuzu</a>'nda yer almakta olup DGS ile ÖSYM tarafından merkezi yerleştirme ile öğrenci alınmaktadır."
https://www.yok.gov.tr/iletisim/sss/19/1,Yükseköğretim sürecindeki tüm öğrencilere staj süresince herhangi bir ücret ödenmekte midir?,"25.02.2011 tarihinde yürürlüğe giren 6111 sayılı Kanunun 61.Maddesi ile mesleki ve teknik eğitim yapan yükseköğretim kurumları da 3308 sayılı Mesleki ve Teknik Eğitim Kanunu'na tabi olmuşlardır. Dolayısıyla bu kurumlarda eğitim gören öğrencilere de staj yaptıkları süre içerisinde, 18 yaş altı stajyerlere ödenen miktar kadar bir ücret ödenmesi gerekmektedir."
https://www.yok.gov.tr/iletisim/sss/19/2,Zorunlu stajı olmayan programlarda eğitim gören ve staj yapmak isteyen öğrenciler nasıl staj yapacaklardır?,"25/02/2011 tarih ve 27857 sayılı Mükerrer Resmi Gazete'de yayımlanarak yürürlüğe girmiş olan 6111 sayılı ""Bazı Alacakların Yeniden Yapılandırılması İle Sosyal Sigortalar ve Genel Sağlık Sigortası Kanunu ve Diğer Bazı Kanun ve Kanun Hükmünde Kararnamelerde Değişiklik Yapılması"" hakkındaki kanunun 26. ve 41. maddeleri ile, 5510 sayılı Kanunun 7. maddesinin 1. fıkrasının (a)  bendi ve 87. maddesinin (e) bendinde yer alan ""zorunlu"" ibareleri, madde metinden çıkartılmıştır. Bu nedenle staj yapmak isteyen öğrencilere üniversitelerimiz tarafından staj belgesi verilerek staj imkanı tanınması konusunda yazılan yazı tüm üniversitelerimize 2011 yılının Nisan ayı içerisinde gönderilmiştir."
https://www.yok.gov.tr/iletisim/sss/19/3,"Stajlarla ilgili herhangi bir yönetmelik var mıdır, varsa bu yönetmeliğe nasıl ulaşabilirim?","Yükseköğretim programlarında staj ile ilgili işlemler; 2006 yılından itibaren ""Yükseköğretim Kurumlarının Bakanlıklar İle Onlara Bağlı Kurum ve Kuruluşlardan Yararlanma Yönetmeliği"" ve ""Meslekî ve Teknik Eğitim Bölgesi İçindeki Meslek Yüksekokulu Öğrencilerinin İşyerlerindeki Eğitim, Uygulama ve Stajlarına İlişkin Esas ve Usuller Hakkında Yönetmelik"" çerçevesinde Yükseköğretim Kurulu Başkanlığı tarafından yürütülmektedir. Anılan ikinci yönetmeliğin 17.maddesindeki ""Stajlar Temmuz ayı başında başlamak üzere"" ifadesi, 03.03.2011 tarihli Genel Kurul kararı ile ""Stajlar yaz stajı olarak ..."" şeklinde değiştirilmiştir.İlgili mevzuat için""http://www.mevzuat.adalet.gov.tr/html/20111.html"" .İlgili yönetmelik için <a ""http://www.yok.gov.tr/content/view/485/183/lang,tr/"" ."
https://www.yok.gov.tr/iletisim/sss/19/4,"Yüksek öğrenimleri sırasında staja tabi tutulan öğrencilerin, staj süresince iş kazası ve meslek hastalığı sigortası primleri kim tarafından ödenecektir?","5510 Sayılı Sosyal Sigortalar ve Genel Sağlık Sigortası Kanununda yer alan zorunlu staj yapan yükseköğretim öğrencilerine yapılacak sigorta uygulaması düzenlemelerine göre; yüksek öğrenimleri sırasında zorunlu staja tabi tutulan öğrenciler, staj süresinde sigortalılar kapsamında yer alacak ve iş kazası ve meslek hastalığı sigortası primleri Kanunun 87.maddesinin 1.fıkrasının e bendinin açık hükmü gereğince, öğrencinin öğrenim gördüğü yükseköğretim kurumu tarafından ödeneceği yer almaktadır."
https://www.yok.gov.tr/iletisim/sss/19/5,Yaz dönemi dışında başka herhangi bir dönem için eşleştirme yapılabilmekte midir?,"Hayır. Çünkü, yazıların yazılarak kontenjan ile taleplerin toplanması ve eşleştirmelerin yapılması çok uzun zaman aldığından tek bir dönem olarak uygulanmaktadır."
https://www.yok.gov.tr/iletisim/sss/19/6,Bir öğrencinin staj yapabilmesi için gerekli olan bilgiler nelerdir?,Yükseköğretim Kurulu olarak kişisel başvurular kabul edilmediğinden dolayı konuyla ilgili olarak öğrenim görülen yükseköğretim kurumunun öğrenci işleri daire başkanlığına bir dilekçe ile başvuru yapılmaktadır. Bu dilekçede nerede ve hangi programdan staj yapılmak istendiği belirtilmelidir. Mayıs ayı başında Başkanlığımızdan gönderilen eşleştirme sonuçlarına göre rektörlük bu dilekçeyi göz önüne alıp eğer mümkünse talep edilen kuruluşa öğrenciyi yerleştirebilmektedir.
https://www.yok.gov.tr/iletisim/sss/19/7,Yurt dışından öğrenci kabul edecek yükseköğretim kurumlarının kontenjanları nedir ve nereden ulaşılabilmektedir?,Yurtdışından Öğrenci Kabul Edecek Yükseköğretim Kurumları ve Kontenjanları her sene düzenlenerek Yükseköğretim Kurulu Başkanlığının internet sitesinde yayımlanmaktadır.
https://www.yok.gov.tr/iletisim/sss/19/8,Lise öğrenimlerini Türkiye'de devam ettiren veya mezun uyruğundan biri T.C olan çift uyrukluların Türkiye'deki yükseköğretim kurumlarına kabul kriterleri nelerdir?,Lise öğrenimini Türkiye'de devam ettiren veya mezun uyruğundan bir T.C olan çift uyruklular yurtdışından öğrenci kabul kontenjanlarına başvuramamaktadırlar. Söz konusu adaylar T.C uyruklu öğrencilerin katılmakta olduğu YGS/LYS'ye katılarak yükseköğrenime başlayabilmektedirler.
https://www.yok.gov.tr/iletisim/sss/19/9,T.C uyruklu veya uyruğundan biri T.C olan çift uyrukluların lise öğrenimlerini KKTC hariç başka bir ülkede görmeleri durumunda Türkiye'deki yükseköğretim kurumlarına kabul kriterleri nelerdir?,"T.C uyruklu veya uyruğundan biri T.C olan çift uyrukluların lise öğrenimlerini KKTC hariç başka bir ülkede görmeleri durumunda lise diplomalarına denklik almaları şartıyla yurtdışından öğrenci kabul kontenjanlarına ilgili üniversitenin kabul kriterlerini sağlamaları şartıyla başvurabilmektedirler. Ayrıca söz konusu adaylar Yurt Dışında Çalışanların Çocukları İçin Yükseköğretime Giriş Sınavı (YÇS) ve YGS/LYS'ye de katılabilmektedirler. Yurt dışından öğrenci kabulu ile ilgili kriterler için ""http://www.yok.gov.tr/content/view/35/71/"" ."
https://www.yok.gov.tr/iletisim/sss/19/10,5203 sayılı Kanunla Saklı Tutulan Hakların Kullanılmasına İlişkin Belge (Mavi Kart) sahibi olanların ÖSS'ye girerek yerleştirilme ve yurtdışından öğrenci kabulü kontenjanından faydalanma hakları nedir?,"5203 sayılı Kanunla Saklı Tutulan Hakların Kullanılmasına İlişkin Belge (Mavi Kart) sahibi olanların lise eğitimlerini Türkiye'de veya yurt dışında alıp almadıklarına bakılmaksızın yurtdışından öğrenci kabulü kontenjanlarına ilgili üniversitenin kabul kriterlerini sağlamaları şartıyla başvurabilmektedirler. Doğumla Türk vatandaşlığını kazanmış olup da sonradan Bakanlar Kurulu kararıyla TC vatandaşlığından çıkma izni almak suretiyle yabancı bir devlet vatandaşlığına geçerek 5203 Sayılı Kanunla Saklı Tutulan Hakların Kullanılmasına İlişkin Belge sahibi olanlara Türkiye'deki yükseköğretim kurumlarında öğrenim görebilmek amacıyla ÖSS sınavına girerek yerleştirilme hakkının verilmesi hususu ise 10/09/2009 tarihli Yükseköğretim Genel Kurul toplantısında incelenmiş ve söz konusu belge sahiplerine ikamet, seyahat, çalışma, miras, mal iktisabı gibi hakların devamına imkan sağlandığı, Türk Vatandaşlığı Kanunu'nda Değişiklik Yapılmasına İlişkin 5203 Sayılı Kanun'un 29. maddesinde yer alan ""Sosyal güvenliğe ilişkin kazanılmış haklar saklı kalmak ve bu hakların kullanımında ilgili kanunlardaki hükümlere tabi olmak şartıyla Türk Vatandaşlığına tanınan haklardan aynen yararlanmaya devam ederler."" hükmü dikkate alınarak 5203 Sayılı Kanunla Saklı Tutulan Hakların Kullanılmasına İlişkin Belge sahibi olanların ÖSS'ye girerek yerleştirilme işlemlerine tabi tutulmaları uygun görülmüştür."
https://www.yok.gov.tr/iletisim/sss/20/1,5203 sayılı Kanunla Saklı Tutulan Hakların Kullanılmasına İlişkin Belge (Mavi Kart) sahibi olanların ÖSS'ye girerek yerleştirilme ve yurtdışından öğrenci kabulü kontenjanından faydalanma hakları nedir?,"5203 sayılı Kanunla Saklı Tutulan Hakların Kullanılmasına İlişkin Belge (Mavi Kart) sahibi olanların lise eğitimlerini Türkiye'de veya yurt dışında alıp almadıklarına bakılmaksızın yurtdışından öğrenci kabulü kontenjanlarına ilgili üniversitenin kabul kriterlerini sağlamaları şartıyla başvurabilmektedirler. Doğumla Türk vatandaşlığını kazanmış olup da sonradan Bakanlar Kurulu kararıyla TC vatandaşlığından çıkma izni almak suretiyle yabancı bir devlet vatandaşlığına geçerek 5203 Sayılı Kanunla Saklı Tutulan Hakların Kullanılmasına İlişkin Belge sahibi olanlara Türkiye'deki yükseköğretim kurumlarında öğrenim görebilmek amacıyla ÖSS sınavına girerek yerleştirilme hakkının verilmesi hususu ise 10/09/2009 tarihli Yükseköğretim Genel Kurul toplantısında incelenmiş ve söz konusu belge sahiplerine ikamet, seyahat, çalışma, miras, mal iktisabı gibi hakların devamına imkan sağlandığı, Türk Vatandaşlığı Kanunu'nda Değişiklik Yapılmasına İlişkin 5203 Sayılı Kanun'un 29. maddesinde yer alan ""Sosyal güvenliğe ilişkin kazanılmış haklar saklı kalmak ve bu hakların kullanımında ilgili kanunlardaki hükümlere tabi olmak şartıyla Türk Vatandaşlığına tanınan haklardan aynen yararlanmaya devam ederler."" hükmü dikkate alınarak 5203 Sayılı Kanunla Saklı Tutulan Hakların Kullanılmasına İlişkin Belge sahibi olanların ÖSS'ye girerek yerleştirilme işlemlerine tabi tutulmaları uygun görülmüştür."
https://www.yok.gov.tr/iletisim/sss/20/2,5203 sayılı Kanunla Saklı Tutulan Hakların Kullanılmasına İlişkin Belge (Mavi Kart) sahibi olanların ÖSS'ye girerek yerleştirilme ve yurtdışından öğrenci kabulü kontenjanından faydalanma hakları nedir?,"5203 sayılı Kanunla Saklı Tutulan Hakların Kullanılmasına İlişkin Belge (Mavi Kart) sahibi olanların lise eğitimlerini Türkiye'de veya yurt dışında alıp almadıklarına bakılmaksızın yurtdışından öğrenci kabulü kontenjanlarına ilgili üniversitenin kabul kriterlerini sağlamaları şartıyla başvurabilmektedirler. Doğumla Türk vatandaşlığını kazanmış olup da sonradan Bakanlar Kurulu kararıyla TC vatandaşlığından çıkma izni almak suretiyle yabancı bir devlet vatandaşlığına geçerek 5203 Sayılı Kanunla Saklı Tutulan Hakların Kullanılmasına İlişkin Belge sahibi olanlara Türkiye'deki yükseköğretim kurumlarında öğrenim görebilmek amacıyla ÖSS sınavına girerek yerleştirilme hakkının verilmesi hususu ise 10/09/2009 tarihli Yükseköğretim Genel Kurul toplantısında incelenmiş ve söz konusu belge sahiplerine ikamet, seyahat, çalışma, miras, mal iktisabı gibi hakların devamına imkan sağlandığı, Türk Vatandaşlığı Kanunu'nda Değişiklik Yapılmasına İlişkin 5203 Sayılı Kanun'un 29. maddesinde yer alan ""Sosyal güvenliğe ilişkin kazanılmış haklar saklı kalmak ve bu hakların kullanımında ilgili kanunlardaki hükümlere tabi olmak şartıyla Türk Vatandaşlığına tanınan haklardan aynen yararlanmaya devam ederler."" hükmü dikkate alınarak 5203 Sayılı Kanunla Saklı Tutulan Hakların Kullanılmasına İlişkin Belge sahibi olanların ÖSS'ye girerek yerleştirilme işlemlerine tabi tutulmaları uygun görülmüştür."
