source,concept,description
TQuAD Dataset,İbn-i Heysem gözün ışıkla ilgili nasıl bir aktivasyon sonucunda acı duyacağını söylemiştir?,parlak bir nesneye ya da ışığa uzun süre bakarsa
TQuAD Dataset,"İbn-i Heysem'in karşı çıktığı, ışığın öncelikle gözden çıktığını savunan kuramın adı nedir?",Gözışın Kuramı
TQuAD Dataset,İbn-i Heysem çalıştığı eserlerde hangi fiziksel görüngülere ilişkin kuramları geliştirmiştir?," Gölge, tutulma olayları ve gökkuşağı"
TQuAD Dataset,"Armand Hippolyte Louis Fizeau ışıkta ""Doppler etkisi""ni kaç yılında keşfetmiştir?",1848
TQuAD Dataset,Astronom James Bradley'in ışık hızını 1728 yılında yıldız ışığının sapması üzerinden belirlediği hız kaç km/s'dir?,283 bin km/s
TQuAD Dataset,"""Işınlar gözden cisme doğru gitseydi karanlıkta da görmemiz gerekirdi."" ifadesini hangi ünlü bilim insanı söylemiştir?",İbn el-Heysem
TQuAD Dataset,"İbn-i Heysem'in “görmeyi sağlayan şey, gözden çıkarak nesneye giden ışınlar değildir; tersine, algılanan nesnenin görünümü gözün içine doğru gider"" düşüncesine katılan bilim insanları kimlerdir?",el-Biruni ve İbn Sina
TQuAD Dataset,Pierre de Fermat’ın “en küçük süre ilkesi”ne birkaç yüzyıl önceden katkıda bulunan bilim insanı kimdir?,İbn el-Heysem
TQuAD Dataset,İbn-i Heysem hangi konuda büyük ölçekli deneysel çalışmalar yapmıştır?, Optik konusunda
TQuAD Dataset,"İbn-i Heysem'in “iki ortamın ayrılma yüzeyi boyunca geçen ışık parçacıklarının hareketi, kuvvetlerin bileşke yasasına uyar."" yaklaşımı daha sonra kim tarafından yeniden keşfedilmiştir?",Newton
TQuAD Dataset,Pratik olarak İbn-i Heysem'in ünlü yapıtının bir alıntısı niteliğinde olan ve Roger Bacon'ın 1267'de tamamladığı kitabın adı nedir?,Opus Majus
TQuAD Dataset,"Roger Bacon ve Erazm Ciolek Vitellio gibi yazar ve araştırmacılar kendi optik çalışmalarını hangi ünlü bilim adamının Latince ismi ""Opticae Thesaurus"" olan eserine dayandırmıştır ?", İbn el-Heysem’in
TQuAD Dataset,İbn-i Heysem atmosfer tabakasının kalınlığını kaç km bulmuştur?,15km
TQuAD Dataset,İbn-i Heysem'in “Alacakaranlık görüngüleri Üzerine Kitap” adlı yapıtının Latince çevirisinin adı nedir? ,Liber crepusculis
TQuAD Dataset,"İbn el-Heysem, ışığı, atmosferin küresel sınırında yansımaya uğrayan neye benzetmiştir?", ateş
TQuAD Dataset,“Karanlık oda” üzerinde ilk kez matematiksel incelemelerde bulunan bilim insanı kimdir?,İbn el-Heysem
TQuAD Dataset,İbn-i Heysem deneyleri için kullandığı hangi madde yardımıyla bir düzenek tasarlamıştır?,mercek
TQuAD Dataset,İbn-i Heysem matematikte ancak 4. dereceden bir denklemle çözülebilecek ve kendi adıyla anılan hangi problemi çözmüştür?,Alhazen problemi
TQuAD Dataset,Işığın alacağı yolu en hızlı ve en kolay olarak tanımlayan bilim insanının adı nedir?,İbn el-Heysem
TQuAD Dataset,"İbn el-Heysem, ışığın saydam ortamlarda izleyeceği yolları belirtmesine karşın hangi kanuna ulaşamamıştır?",sinüs kanununa
TQuAD Dataset,1659 yılına ait Dioptrics adlı kitap kime aittir?,Descartes
TQuAD Dataset,Gülhane Seririyat Hastanesi olarak kurulmuş olup günümüzde nerede Eğitim ve Araştırma Hastanesi olarak devam etmektedir?," Etlik, Keçiören'de"
TQuAD Dataset,Gülhane Askerî Tıp Akademisi Komutanlığı ve bağlı birimlerinde Eskişehir yerleşimi nerededir?,Hava ve Uzay Hekimliği Merkezi
TQuAD Dataset,Gülhane Askerî Tıp Akademisi Komutanlığı ve bağlı birimlerinde İstanbul yerleşimi nerededir?,Haydarpaşa Eğitim Hastanesi
TQuAD Dataset,eylül 2016 tarihine kadar Gülhane Askerî Tıp Akademisi Komutanlığı ve bağlı birimleri nerede bulunmaktaydı?,"Ankara, İstanbul ve Eskişehir'de bulunmaktaydı"
TQuAD Dataset,GATA'ya bağlı olan yükseköğretim birimleri nereye devredilmiştir?,Sağlık Bilimleri Üniversitesine devredilmiştir
TQuAD Dataset,hangi tarihte GATA çıkarılan kanun hükmünde kararname ile sağlık birimleri ile birlikte Sağlık Bakanlığına bağlanmıştır,15 Temmuz askerî darbe girişimininden sonra 31 Temmuz 2016
TQuAD Dataset,Türk Silahlı Kuvvetleri'ne sağlık bilimleri alanında askeri personel yetiştiren komutanlığın adı nedir?,GATA
TQuAD Dataset,askeri okulların ve Gülhane'nin İstanbul'dan Ankara'ya taşınmasına karar verilmesinin ana nedeni nedir?,Türkiye'nin II. Dünya Savaşı'na girme ihtimali üzerine
TQuAD Dataset, Gülhane Seririyat Hastanesi ismi değiştirilerek yeni adı ne olmuştur?,Gülhane Tatbikat-ı Askeriye Tatbikat Mektebi ve Seririyatı
TQuAD Dataset,asker hekimler bölükteki görev yerlerine gitmeden önce nerede pratik eğitim almışlardır?,Gülhane Seririyat Hastanesi
TQuAD Dataset,gülhane eğitim ve araştırma hastanesinin eski adı nedir?,Gülhane Askerî Tıp Akademisi (GATA)
TQuAD Dataset,Dilhan Eryurt ODTÜ'de hangi anabilim dalını kurdu?,astrofizik ana bilim dalını kurdu
TQuAD Dataset,Dilhan Eryurt hangi yıl Ankara Üniversitesi Astrofizik Anabilim Dalı’nda doktorasını ve ardından doçentlik çalışmalarını tamamladı?, 1953'te 
TQuAD Dataset,Dilhan Eryurt hangi şehirde öldü?,Ankara
TQuAD Dataset,Dilhan Eryurt Lisansüstü çalışmalarına bir süre hangi üniversitede devam etti?, Michigan Üniversitesi
TQuAD Dataset,Dilhan Eryurt hangi senede Uluslararası Atom Enerji Ajansı'nın bursu kazandı?,1959'da
TQuAD Dataset,Dilhan Eryurt NASA'da hangi yillarinda ilk Turk bilim kadını oldu?,1961-1973 yıllarında
TQuAD Dataset,Dilhan Eryurt'un eşi kimdi?,Eski Erzurum milletvekillerinden Sabahattin
TQuAD Dataset,Dilhan Eryurt kimdi?,Türk gök fizikçi
TQuAD Dataset,Dilhan Eryurt ilk-öğrenimi tamamladıktan sonra lisesi hangi okulda devam etti?, Ankara Kız Lisesi'ne devam etti
TQuAD Dataset,Dilhan Eryurt ne zaman doğdu?,29 Kasım 1926
TQuAD Dataset,Dilhan Eryurt’un Astronomi meraki hangi sırasında ortaya çıktı?,Astronomi merakı üniversite öğrenimi sırasında ortaya çıktı
TQuAD Dataset,Dilhan Eryurt Uluslararası Atom Enerji Ajansı'nın bursuyla kaç sene gitti?,iki yıllığına
TQuAD Dataset,Dilhan Eryurt’un hangi derse lisede iken özel bir ilgisi vardı?, Lise yıllarında matematiğe özel bir ilgisi vardı
TQuAD Dataset,Dilhan Eryurt Uluslararası Atom Enerji Ajansı'nın bursuyla hangi ülkeye gitti?,Kanada'ya gitti
TQuAD Dataset,Dilhan Eryurt hangi şehirde doğdu?,İzmir
TQuAD Dataset,Dilhan Eryurt ne zaman vefat etti?,13 Eylül 2012
TQuAD Dataset,Dilhan Eryurt ne zaman emekli oldu?,1993
TQuAD Dataset,Dilhan Eryurt kaç sene Fen Edebiyat Fakültesi dekanlığı yaptı?, beş yıl
TQuAD Dataset,Dilhan Eryurt 1973 senede ODTÜ Fizik Bölüme dönerek hangi ana bilim dalı kurmuş?,astrofizik ana bilim dalını kurdu
TQuAD Dataset,Dilhan Eryurt kimin desteğiyle I. Ulusal Astronomi Toplantısı düzenledi?, TÜBİTAK’ın desteğiyle
TQuAD Dataset,Dilhan Eryurt Ankara Üniversitesi’nde hangi Anabilim Dali’nda doktorasını tamamladı?,Astrofizik Anabilim Dalı’nda
TQuAD Dataset,Dilhan Eryurt hangi kurumda çalışarak tek kadın astronom oldu?,Goddard Uzay Araştırma Ensitütüsü
TQuAD Dataset,Dilhan Eryurt'un babası kimdi?,Abidin Ege
TQuAD Dataset,Dilhan Eryurt hangi senede Apollo Başarı Ödülü kazandı?, 1969
TQuAD Dataset,Dilhan Eryurt'un Goddard Enstitüsü'nde çalışırken Güneş hakkında hangi gerçekleri ortaya çıkardı,"Güneş'in parlaklığının oluşumundan bu yana gittikçe artmadığını, geçmişte çok daha parlak ve sıcak olduğunu ortaya koydu"
TQuAD Dataset,Dilhan Eryurt hangi kurumda çalışırken o zaman kadar Güneş hakkında bazı yanlış bilinen doğruları ortaya çıkardı,Goddard Enstitüsü
TQuAD Dataset, Soru: “Dilhan Eryurt Kanada'ya gittiğinde kimin ile çalıştı?,Prof. Dr. Alastari G. W. Cameron ile çalıştı
TQuAD Dataset,Dilhan Eryurt hangi evrimi çalışmalarına katkıda bulunmuştu?, Güneş'in ve yıldızların evrimi 
TQuAD Dataset,Dilhan Eryurt Goethe Link Gözlemevi'nde yıldız modelleri yapmakla kiminle çalıştı?,Prof. Dr. Marshall Wrubel ile çalıştı
TQuAD Dataset,Dilhan Eryurt ne zaman vefat etti?,13 Eylül 2012
TQuAD Dataset,Dilhan Eryurt hangi bursuyla ABD'de Indiana Üniversitesi'nde görev aldı?,Amerikan Soroptimist Federasyonu bursuyla
TQuAD Dataset,Dilhan Eryurt hayatini nerede kaybetti?,Ankara
TQuAD Dataset,Dilhan Eryurt hangi şirkette görev alarak ilk Türk bilim kadını oldu?,NASA’da
TQuAD Dataset,Dilhan Eryurt Ankara Üniversitesi'nde astronomi bölümü kimin yaninda iki yıl boyunca fahrî asistanlık yaptı?,Tevfik Oktay Kabakçıoğlu'nun yanında
TQuAD Dataset,Dilhan Eryurt ilk-öğrenimi nerede tamamladı?,Ankara'da
TQuAD Dataset,Dilhan Eryurt hangi yıllarında ODTÜ Fen Edebiyat Fakültesi dekanlığını yürüttü?,1988-1993 yıllarında ODTÜ Fen Edebiyat Fakültesi dekanlığını yürütmüştür
TQuAD Dataset,Dilhan Eryurt hayatını nasil kaybetti?,kalp krizi
TQuAD Dataset,Dilhan Eryurt'un babası Denizli milletvekili olarak TBMM'ye ne zaman girdi?,1944'te
TQuAD Dataset,haldun özaktaş hangi üniversitede doktorasını yapmıştır?,Stanford Üniversitesi'nde doktora yaptı
TQuAD Dataset,1999 yılında TÜBİTAK Bilim Ödülü'nü almış en genç kişi kimdir?,Haldun M. Özaktaş
TQuAD Dataset,hangi öptik uygulamalar üzerine çalışmalarıyla tanınmaktadır?,Fractional Fourier Transform'un optik uygulamaları üzerine çalışmalarıyla tanınmaktadır
TQuAD Dataset,Haldun M. Özaktaş ODTÜ 'de hangi bölümden mezun olmuştur?,Bilkent Üniversitesi
TQuAD Dataset,"İnalcık, Ankara Üniversitesi Dil ve Tarih-Coğrafya Fakültesi’nde 32 yıl hizmet verdikten sonra 1993 yılında Bilkent Üniversitesinde hangi bölümü kurmuştur?",Tarih Bölümünü
TQuAD Dataset,"İnalcık, Ankara Üniversitesi Dil ve Tarih-Coğrafya Fakültesi’nde 32 yıl hizmet verdikten sonra 1972 yılında Osmanlı Tarih Kürsüsünü nerede kurmuştur?",1972 yılında Chicago Üniversitesi'nde
TQuAD Dataset,Şeyh-ûl Müverrihin (Tarihçilerin şeyhi) ve Tarihçilerin Kutbu gibi isimlerle anılmasının sebebi nedir?, Tarih alanındaki üstün çalışmaları ve yetiştirdiği öğrenciler sebebiyle
TQuAD Dataset,halil inancık'ın dünya üniversitelerinde kullanılan ders kitapları isimleri nelerdir?," Tüm Balkan dillerine ve Arapçaya çevrilmiş olan ""The Ottoman Empire The Classical Age 1300-1600"" ve ""An Economic and Social History of the Otoman Empire"" gibi kitapları"
TQuAD Dataset,halil inancık eserleriyle Osmanlı-Türk tarihine hangi konu ve alanlarda katkılarda bulunmuştur?, Osmanlı-Türk tarihine hem siyasî ve ekonomik konularda hem de kültür ve medeniyet tarihi alanında orijinal katkılarda bulunmuş
TQuAD Dataset,Hayatı ve tarihçiliğini anlattığı söyleyişi kitabının ismi nedir?,Tarihçilerin Kutbu Halil İnalcık Kitabı
TQuAD Dataset,inancık kim tarafından dünyada sosyal bilimler alanında sayılı 2000 bilim adamı arasında gösterilmiştir?,Cambridge'de bulunan Uluslararası Biyografi Merkezi tarafından
TQuAD Dataset,halil inancık 1949 da ingiltereye giderek nerede türkçe yazmalar üzerine çalışmıştır?,British Museum’da
TQuAD Dataset,halil inancık yükse öğrenimini nerede yapmıştır?,Ankara Üniversitesi Dil ve Tarih-Coğrafya Fakültesi Yeni Çağ Tarihi bölümünde
TQuAD Dataset,halil inancık orta tahsilini nerede tamamlamıştır?,Ankara’da Gazi Muallim Mektebi'nde 
TQuAD Dataset,halil inancık hangi yıldaT.C. Kültür Bakanlığı Kültür ve Sanat Büyük Ödülü almıştır? ,2002
TQuAD Dataset,Cumhurbaşkanı Recep Tayyip Erdoğan'ın talimatı ile özel bir kabri yapılan tarihçimiz kimdir?,Halil İnalcık 
TQuAD Dataset,inancık'ın cenazesi Cenazesi Bakanlar Kurulu kararı ile nerede defnedilmiştir?,Fatih Camii Haziresi
TQuAD Dataset,halil inancık hangi nedenden 25 Temmuz 2016 tarihinde saat 19.10'da Ankara'da tedavi gördüğü hastanede hayatını kaybetmiştir?,Halil İnalcık çoklu organ yetmezliği nedeniyle
TQuAD Dataset,1992-1993 yıllarında Marmara Üniversitesinde hangi fakülte dekanlığını yürütmüştür?,İktisadi ve İdari Bilimler Fakültesi 
TQuAD Dataset,"halil nadaroğlu hangi konu üzerinde çeşitli eserleri bulunmaktadır?,",Kamu Maliyesi üzerine 
TQuAD Dataset,halil nadaroğlu 1993-1997 yıllarında Bakanlar kurulu kontenjanından hangi görevi yürütmüştür?,YÖK üyeliği görevini
TQuAD Dataset,halil nadaroğlu iktisat doktorasını nerede vermiştir?, Fransa Caen Üniversitesi'nde
TQuAD Dataset,hamdi dalaman halen hangi üniversitede Ticaret Anabilim dalı öğretim üyesi olarak yer almaktadır?,Okan Üniversitesi Hukuk Fakültesi 
TQuAD Dataset,hamdi yasaman istanbul üniversitesi hangi fakülte mezunudur?,Hukuk Fakültesi
TQuAD Dataset,hamdi yasaman 2014 yılında Galatasaray SK Olağanüstü Genel Kurulu'nda Duygun Yarsuvat başkanlığındaki yönetim kuruluna seçilmesinin ardından yapılan görev dağılımıyla hangi ünvanı almıştır?,2.Başkan ünvanını aldı
TQuAD Dataset,hamdi yasaman İstanbul Üniversitesi Hukuk Fakültesi'ndeki 26 yıllık görevinden sonra nerede başkan olmuştur?,Galatasaray Üniversitesi Hukuk Fakültesi'ne geçerek Ticaret Hukuku Anabilim Dalı Başkanı oldu
TQuAD Dataset,Keleştemur Ağustos 2008'den bu yana hangi üniversitede Rektörlük görevini yürütmektedir?,Erciyes Üniversitesi
TQuAD Dataset,Nöroendokrinoloji alanında kafa travmasına bağlı nöroendokrin değişiklikler konusundaki uluslararası düzeyde üstün nitelikli çalışmaları nedeniyle Keleştemurun kazandığı ödül nedir?,TÜBİTAK Bilim Ödülü
TQuAD Dataset,"Keleştemur, İstanbul Üniversitesi Cerrahpaşa Tıp Fakültesi ve Londra Üniversitesi St. Bartholomew's Hastanesinde ne eğitimi almıştır?",endokrinoloji eğitimi
TQuAD Dataset,CubeSat 1U türünden uydu'nun ikinci amacı nedir?," üzerinde, düşük 640 x 480 çözünürlüklü bir kamera ile fotoğraf çekmek ve ivmeölçer, manyetometre gibi diğer algılayıcıların verilerini dünyaya yollamaktır."
TQuAD Dataset,CubeSat 1U türünden uydu'nun birinci görevi nedir?,"üzerinde yer alan edilgen denge sisteminin davranış, verimliliği incelemek"
TQuAD Dataset,CubeSat İTÜpSAT1 uydusunun boyutu nasıldır?,10cm x 10cm x 10cm boyutunda 
TQuAD Dataset, İTÜpSAT1 yapay uydunun ilk olarak gönderdiği işaret sinyali kim tarafından alınmıştır?,Kaliforniya Politeknik Üniversitesi 
TQuAD Dataset,"İTÜpSAT1 yanı sıra, PSLV C-14 roketinin diğer yolcuları hangi uydulardır?","Oceansat 2, UWE 2, SwissCube, BeeSat, RUBIN 9.1 ve RUBIN 9.2 uydularıdır"
TQuAD Dataset,CubeSat 1U türünden uydu'nun birinci görevi nedir?,"üzerinde yer alan edilgen denge sisteminin davranış, verimliliği incelemek"
TQuAD Dataset,CubeSat İTÜpSAT1 uydusu ne biçimindedir?,küp
TQuAD Dataset,İTÜpSAT kaç dakikada bir yeryüzünü dönecektir?,her 90 dakikada
TQuAD Dataset, İTÜpSAT1 yapay uydunun ilk olarak gönderdiği işaret sinyali kim tarafından alınmıştır?,Kaliforniya Politeknik Üniversitesi tarafından
TQuAD Dataset,"İTÜpSAT1 yanı sıra, PSLV C-14 roketinin diğer yolcuları nelerdir?","Oceansat 2, UWE 2, SwissCube, BeeSat, RUBIN 9.1 ve RUBIN 9.2 uydularıdır"
TQuAD Dataset,İTÜpSAT1 ne zaman uzaya fırlatılmıştır?, 23 Eylül 2009 tarihinde 
TQuAD Dataset,İTÜpSAT1 kim tarafından yapılmıştır?,İTÜ Uzay Mühendisliği bölümünde öğrenim gören öğrenciler
TQuAD Dataset,"Gözlerine inen katarakt dolayısıyla öğrencilerinin ameliyatla tedavi önerisini, ""Artık çok geç, zaten dünyayı yeterince gördüm!"" diyerek kabul etmeyen bilim insanı nedir? ",El-Râzî
TQuAD Dataset,Razi'nin tıp bilimine en mühim katkısı nedir?,ilk defa kimyayı tıbbın hizmetine sunmuş olması
TQuAD Dataset,Razi'nin tıp alanında yazmış olduğu eserin adı nedir?,Hâvî 
TQuAD Dataset,Razi'nin eserlerinin büyük bir çoğunluğu hangi dile çevrilmiştir?,Latinceye
TQuAD Dataset,Razi hangi hastanelerde başhekim olarak görev almıştır?,Rey ve Bağdat hastanelerinde
TQuAD Dataset,Razi hangi alanlarda eğitim almıştır?," felsefe, matematik, doğa bilimleri ve astronomi"
TQuAD Dataset,Razi hangi şehirde doğmuştur?,Rey
TQuAD Dataset,Razi geçimini hangi mesleği yaparak sağlamıştır?,kuyumculuk
TQuAD Dataset,865 yılında doğmuş olan Razi'nin tam adı nedir?,Ebû Bekir Muhammed bin Zekeriyyâ er-Râzî
TQuAD Dataset,Alkol ve gazyağını bulan ve çiçek hastalığını kızamıktan farklı olduğunu ilk keşfeden kişi kimdir?,Razî
TQuAD Dataset,Pediyatri'nin babası olarak bilinen ünlü bilim insanı kimdir?,Razî
TQuAD Dataset,Razi'nin yaklaşık olarak kaç kitap ve makalesi vardır?, 200
TQuAD Dataset,Razi hangi alanlarda önemli katkılarda bulunmuştur?,"eczacılık, simya, müzik ve felsefe"
TQuAD Dataset,Sivas Kütüphanesi'nin yakılması sonucunda kaç kitap yok olmuştur?,250.000
TQuAD Dataset,Antik Çağ'da Thales'le başlayıp gelişen doğa felsefesi hangi olaydan sonra kesintiye uğramıştır?, İskenderiye kütüphanesinin yakılmasıyla
TQuAD Dataset,"Biruni, Razi'nin hangi dinden esinlendiğini iddia etmiştir?",Mani dini
TQuAD Dataset,Biruni hangi eserinde Razi'nin dini görüşlerini eleştirir?,Risale
TQuAD Dataset,"Razi'nin kaleme aldığı ""kafir kitabı"" olarak adlandırılan iki kitabının adları nelerdir?","Fī al-Nubuwwāt"" (Kehanetler Üzerine) ve ""Fī Ḥiyal al-Mutanabbīn"" (Sahte Peygamberlerin Hileleri Üzerine)"
TQuAD Dataset,Biruni'nin yazdığı Razi'nin Bibliografisi olan kitabın adı nedir?,Risāla fī Fihrist Kutub al-Rāzī
TQuAD Dataset,Razi'ye atfedilen pek çok görüş ve alıntı aslen tarafından yazılan hangi kitaptan gelmektedir?,Aʿlām al-nubuwwa
TQuAD Dataset,Bir İsmaili misyoneri olan ve Razi ile münazarlarda bulunan kişi kimdir?, Ebu Hatim
TQuAD Dataset,Razi kime göre özellikle peygamberlik deneyimi sonucu vahiy inmiş dinlere karşı şiddetli eleştirilerde bulunmuştur?,Ebu Hatim'e göre
TQuAD Dataset,Razi nerede ve kaç yılında ölmüştür?,Rey'de 925 yılında
TQuAD Dataset,Razi hayatının sonlarına doğru hangi hastalığa yakalanmış ve bunun neticesinde gözlerine katarakt inmiştir?,parkinson
TQuAD Dataset,"Razi'nin Latince başta olmak üzere 11 dile çevrilmiş olan, döneminin tıp alanındaki en ayrıntılı ve bilgi içeren ders kitabı nedir?",El-Hâvi
TQuAD Dataset,"""Dîbâc en iyi taç incisi"" eserinin 5 bölümü nelerdir?","birinci mantık, ikinci ""ilk felsefe"", üçüncü doğa bilimleri, dördüncü matematiksel bilimler, beşinci metafizik ve sonuç"
TQuAD Dataset,"""Dîbâc en iyi taç incisi"" eseri kaç bölümden oluşur?",beş bölümden
TQuAD Dataset,"Kutbeddin Şirazi ""Muzafferüddin için seçmeler"" kitabını kime ithaf etmiştir?",Muzafferüddin Bulaku Arslan'a
TQuAD Dataset,"Kutbeddin Şirazi'nin ""Muzafferüddin için seçmeler"" kitabı hangi alanda yazılmıştır?",astronomi
TQuAD Dataset,"Kutbeddin Şirazi ""dîbâc en iyi taç incisi"" kitabını hangi tarihte yazmıştır?",1293-1305 yılları arasında
TQuAD Dataset,"Kutbeddin Şirazi ""dîbâc en iyi taç incisi"" kitabını hangi dilde yazmıştır?",Farsça
TQuAD Dataset,"Kutbeddin Şirazi ""dîbâc en iyi taç incisi"" kitabını kime ithaf etmiştir?",Batı Gilanın hakimi Filşah bin Rüstemşah oğlu emir dîbâc
TQuAD Dataset,"""dîbâc en iyi taç incisi"" kitabı ne üzerine yazılmıştır?",felsefeye dair
TQuAD Dataset,Kutbeddin Şirazî nerede vefat etmiştir?,Tebriz
TQuAD Dataset,Kutbeddin Şirazî hangi konularda uzmandır?,din ve astronomi
TQuAD Dataset,Kutbeddin Şirazî'nin milliyeti nedir?,İran
TQuAD Dataset,Kutbeddin Şirazî hangi tarihte doğmuştur?,1236
TQuAD Dataset,Kutbeddin Şirazî'nin ölüm tarihi nedir?,1310
TQuAD Dataset,Kutbeddin Şirazî hangi hicri yılda vefat etmiştir?,710
TQuAD Dataset,Kutbeddin Şirazî hangi şehirlerde kadılık görevinde bulunmuştur?,Sivas ve Malatya
TQuAD Dataset,Kutbeddin Şirazî hangi şehirde doğmuştur?,Şiraz
TQuAD Dataset,Kutbeddin Şirazî'nin tam adı nedir?,Kutbeddin Mahmud İbn Mes'ud İbn Muslih eş-Şirazî
TQuAD Dataset,Kutbeddin Şirazî kimden ders almıştır?,Sadreddin Konevî
TQuAD Dataset,Feth'ül Mennân tefsirinde hangi konularda bilgiler içermektedir? ,"havass, felsefe ve astronomi"
TQuAD Dataset,Kutbeddin Şirazî'nin yazdığı tefsirin adı nedir?,Feth'ül Mennân
TQuAD Dataset,Kutbeddin Şirazî'nin babası nerede çalışmıştır?,Şiraz'da
TQuAD Dataset,Kutbeddin Şirazî eğitimine kimin yanında başlamıştır?,babası
TQuAD Dataset,Kutbeddin Şirazî babasının ardından kimlerin yanında eğitim almıştır?,"Kemaleddin Abdüllah Kazeruninin, Şemseddin Kütübinin, Şerefeddin Zeki er Rukşevinin"
TQuAD Dataset,Kutbeddin Şirazî'nin amcası kimdir?,Kemaleddin Abdüllah Kazeruni
TQuAD Dataset,Kutbeddin Şirazî'nin babasının ölüm tarihi nedir?,1250
TQuAD Dataset,Kutbeddin Şirazî'nin babası kimdir?,Ziyaeddin Mesut bin Muslih Kazeruni
TQuAD Dataset,Kutbeddin Şirazi nerede şöhret kazanmıştır?,Maragada
TQuAD Dataset,Kutbeddin Şirazi Nasiruddin Tûsî'den hangi bilimleri öğrenmiştir?,"felsefe, astronomi ve matematiği"
TQuAD Dataset,Kutbeddin Şirazi Maraga'da kimin yanına gitmiştir?,Nasîrüddin Tûsî'nin yanına
TQuAD Dataset,Kutbeddin Şirazi Mısır'a hangi sultanın yanına gönderilmiştir?,Memlük Sultanı Mansur Seyfettin Kalaunun
TQuAD Dataset,Ahmet Han Takudar hangi yılda ölmüştür?,1284
TQuAD Dataset,Ahmet Han Takudar hangi yılda doğmuştur?,1282
TQuAD Dataset,Kutbeddin Şirazi'nin siyasi faaliyetleri kim döneminde genişletilmiştir?,Ahmet Han Takudar
TQuAD Dataset,Sadrettin Konevi hangi tarihte vefat etmiştir?,1274
TQuAD Dataset,Sadrettin Konevi hangi tarihte doğmuştur?,1210
TQuAD Dataset,Celaleddin Rumi hangi tarihte ölmüştür?,1273
TQuAD Dataset,Celaleddin Rumi hangi tarihte doğmuştur?,1207
TQuAD Dataset,Kutbeddin Şirazi Bağdat'tan sonra nereye gitmiştir?,Küçük Asya'ya
TQuAD Dataset,Kutbeddin Şirazi Bağdat'a hangi yılda gitmiştir?,1268
TQuAD Dataset,Bahaddin Muhammed Cüveyni İsfahan'da nasıl tanınırdı?,bilim adamlarının hamisi
TQuAD Dataset,Bahaddin Muhammed Cüveyni nerede hakimlik görevi yürütmüştür?,İsfahan
TQuAD Dataset,"Kutbeddin Şirazi, Maraga'dan kimin emri sonrasında Horasan ve İsfahan'a geçmiştir?",hükümdarın
TQuAD Dataset,İsfahan nerenin başkentidir?,Irak
TQuAD Dataset,Kutbeddin Şirazi sosyal-siyasi faaliyetlerine ne zaman başlamıştır?,XIII yüzyılın 60'lı yıllarından itibaren
TQuAD Dataset,Kutbeddin Şirazi alimlik vasfı dışında hangi yönüyle de tanınır?,siyasi adam olarak
TQuAD Dataset,Kutbeddin Şirazi siyasi görevi bittikten sonra nereye dönmüştür?,Tebriz'e
TQuAD Dataset,Kutbeddin Şirazi kaç yıl büyükelçi olarak görev yapmıştır?,sekiz yıl
TQuAD Dataset,Kutbeddin Şirazi Moğolların diplomatı olarak hangi ülkeyle iyi ilişkiler geliştirmiştir?,Mısır
TQuAD Dataset,Kutbeddin Şirazi hangi ülkede büyükelçi olarak görev yapmıştır?,Mısır
TQuAD Dataset,Kutbeddin Şirazi'nin ölümünden sonra kim kendisi için mersiye yazmıştır?,Zeyneddin ibn el-verdi
TQuAD Dataset,Kutbeddin Şirazi Tebriz'e hangi tarihte dönmüştür?,7 Şubat 1311
TQuAD Dataset,Kutbeddin Şirazi hangi konularda eserler vermiştir?,"felsefe, mantık, tıp, matematik, astronomi, kosmosrafya"
TQuAD Dataset,"Kutbeddin Şirazi İbn Sina'nın ""Tıp kanunu"" eserinin genel teorik bölümüne yazdığı açıklamayı kime ithaf etmiştir?",Muhammed Sahaddedin
TQuAD Dataset,"Kutbeddin Şirazi'nin ""Nihayet el-idrak fi dirayet el-eflâk"" adlı eseri ne zaman tamamlamıştır?",1281
TQuAD Dataset,"Kutbeddin Şirazi'nin ""Nihayet el-idrak fi dirayet el-eflâk"" adlı eseri hangi konu üzerine yazılmıştır?",Kosmosrafya
TQuAD Dataset,"Kutbeddin Şirazi'nin ""Kuran'ın tefsirine dair Merhametlinin açması"" eseri kaç ciltten oluşur?",yaklaşık kırk cilt
TQuAD Dataset,Kutbeddin Şirazi Kur'an tefsirinin adı nedir?,Kuran'ın tefsirine dair Merhametlinin açması
TQuAD Dataset,Hasan Uçarsu kimdir?,"Türk besteci, akademisyen."
TQuAD Dataset,Hasan Uçarsu nerede doğmuştur?,İstanbul
TQuAD Dataset,Hasan Uçarsu ne zaman doğmuştur?,5 Nisan 1965
TQuAD Dataset,Hasan Uçarsunun annesinin ismi nedir?,Kadriye Uçarsu
TQuAD Dataset,Hasan Uçarsunun babasının ismi nedir?, İhsan Uçarsu
TQuAD Dataset,Hasan Uçarsu flüt öğrenimine nerede başlamıştır?, İstanbul Üniversitesi Belediye Konservatuvarı'nda
TQuAD Dataset,Hasan Uçarsu flüt öğrenimine ne zaman başlamıştır?, ilkokul yıllarında
TQuAD Dataset,Hasan Uçarsu doktora çalışmalarını hangi ülkede yürütmüştür?, ABD
TQuAD Dataset,Hasan Uçarsu hangi üniversiteye girmiştir?, Mimar Sinan Üniversitesi 
